Id,Label
1701,"STUART, BRIG. ALYSAN"
1702,"CRUSADER X/BRIAN BRA"
1703,"STEELE, MARCY MASTER"
1704,"SURTUR"
1705,"TAGAR"
1706,"VIPER/JORDON DIXON"
1707,"MULDOON, SGT. BRIAN"
1708,"TAYLOR, LEILA"
1709,"MANGOG"
1710,"BLACK TOM CASSIDY"
1711,"KILLBREW, DR."
1712,"PEYER, DANNY"
1713,"STRANG, COL./LT. GAR"
1714,"ROMMEL, EDWIN ROMULU"
1715,"SALTZ/"
1716,"GUILOTINE"
1717,"MASON, JOHN"
1718,"PRINCESS FEN [ATLANT"
1719,"ROGERS, CAPT. STEVEN"
1720,"TAUREY, SIR WILLIAM"
1721,"GREEN, JAMES"
1722,"STONE, LT. MARCUS"
1723,"MICHEL, RAFE"
1724,"SCORPION/MACDONALD G"
1725,"FULLERTON, MARY ELLE"
1726,"CARLISLE, PHILLIP"
1727,"CARLISLE, MELISSA BO"
1728,"AYALA, AWILDA"
1729,"GOLDBUG"
1730,"SCREAM"
1731,"BEETLE II/LEILA DAVI"
1732,"JOLT/HALLIE TAKAHAMA"
1733,"SMUGGLER II/CONRAD J"
1734,"CHARCOAL/CHARLIE BUR"
1735,"METEORITE III/VALERI"
1736,"HUMUS SAPIEN"
1737,"MENTALLO"
1738,"O'CONNELL, TARYN"
1739,"RAZORBACK/"
1740,"MAN-KILLER/KATRINA L"
1741,"DYNA-MITE/ROGER AUBR"
1742,"WARTON/WARBECK"
1743,"GARABED/BASHUR"
1744,"REBEL/"
1745,"KINGMAN, BILL"
1746,"M'REEL"
1747,"COMMCAST/GARABED BAS"
1748,"I.Q./ISHMAEL QUESTOR"
1749,"BUCKY VII/RIKKI BARN"
1750,"KID COLT II/ELRIC FR"
1751,"TORO II/BENITO SERRA"
1752,"BURLINGAME, CALVIN"
1753,"BERNARD THE POET"
1754,"GREY, ELAINE"
1755,"DIAMOND HEAD"
1756,"BLOCKBUSTER/"
1757,"SCARBO"
1758,"PACKER, ARTIE"
1759,"HOUSE OF SHADOWS"
1760,"SERPENTYNE"
1761,"COYOTE"
1762,"THUNDERBIRD/JOHN PRO"
1763,"SMITH, MARTY LOUIS L"
1764,"WHITECLOUD, MICHAEL"
1765,"SMITH, MANDY"
1766,"EDWARDS, MARTIN/DR. "
1767,"LITTLEWING, SUSIE"
1768,"BATTLESTAR/LEMAR HOS"
1769,"COTTONMOUTH II"
1770,"GRIFFIN II/JOHNNY HO"
1771,"TITANIA II/MARY SKEE"
1772,"QUILL"
1773,"M'DAKA"
1774,"CRIMSON COMMANDO/FRA"
1775,"STONEWALL/LOUIS HAMI"
1776,"MIST MISTRESS"
1777,"WILL O' THE WISP/JAC"
1778,"PROWLER/HOBIE BROWN"
1779,"TIERS, MICHELLE"
1780,"ROCKET RACER/ROBERT "
1781,"SLUGANSKI, ERNIE"
1782,"TOMAZOOMA"
1783,"MAXWELL, DR. WILFRED"
1784,"GARDENER/ORD ZYONYZ "
1785,"CRUSADER II/ARTHUR B"
1786,"O'SHAUGNESSY, COLLEE"
1787,"TUSK"
1788,"HARDRIVE"
1789,"FONTAINE, CINDER"
1790,"MAINFRAME II"
1791,"PSYNAPSE"
1792,"SLAB/KRIS ANDERSON"
1793,"RUCKUS"
1794,"HAIRBAG/SUGGS"
1795,"GORGEOUS GEORGE"
1796,"WITNESS/NESS"
1797,"MANX"
1798,"DAWN"
1799,"DUSK III"
1800,"CAESAR, JONATHAN"
1801,"SHINAR"
1802,"AUNTIE FREEZE/"
1803,"STONE II"
1804,"STYX/JACOB EICHORN"
1805,"BARRIER/"
1806,"THUNDERBOLT II/LUIS"
1807,"RINGER II"
1808,"THURM, ETHAN"
1809,"NEWELL, DIANE ARLISS"
1810,"WHITE KING"
1811,"ROSSI, COL. MICHAEL "
1812,"BRADLEY, CARRIE"
1813,"KANNOR, ORLANDO"
1814,"MASTER PROGRAMMER"
1815,"WADE, AGENT JOE"
1816,"SMYTHE, ALISTAIR ALP"
1817,"TSO, JASON"
1818,"DR. OCTOPUS II/CAROL"
1819,"YIN, ANGELA"
1820,"PRO, LE/"
1821,"ESSEX, REBECCA"
1822,"SANCTITY/TANYA TRASK"
1823,"POISON/CECILIA CARDI"
1824,"GREICO, LINDA"
1825,"ARES [GREEK GOD]"
1826,"PRINCESS PEARLA"
1827,"PSYCHO-MAN"
1828,"ANAK"
1829,"KINCAID, JIMMY"
1830,"ZEFRA"
1831,"LOGA II"
1832,"BELLAM"
1833,"RIGER"
1834,"LUMINOR"
1835,"BLITZIANA"
1836,"RICKMAN, JONATHAN"
1837,"CAPTAIN POWER/DR. CH"
1838,"MYSTERIO II/DANIEL B"
1839,"TWAKI, DR. TED"
1840,"STONE, CHANTAL"
1841,"HARDY, STAN"
1842,"STONE, JOHN"
1843,"MADAME WEB/CASSANDRA"
1844,"GILMORE, BERT"
1845,"SYNARIO/ANGELA BRADF"
1846,"FISK, VANESSA"
1847,"BLAKE, BECKY"
1848,"POTTER, BETSY BEATTY"
1849,"KIRIGI"
1850,"CHERRYH, RANDOLPH WI"
1851,"LAVENDER, MAXINE"
1852,"HOGARTH, JERYN"
1853,"AMIKO"
1854,"BIZEN"
1855,"BLACK MOUNTAIN/KUROY"
1856,"STEWART, MACKINLEY"
1857,"KUROYAMA"
1858,"MCCABE, NINA"
1859,"CAPTAIN FATE"
1860,"AMERICAN SAMURAI/"
1861,"LAU, KING"
1862,"WEISS, KONRAD KONNIE"
1863,"X-CUTIONER/CARL DENT"
1864,"NEW SUN"
1865,"COURIER/JACOB GAVIN"
1866,"BENTLEY, VICTORIA"
1867,"TONGAH"
1868,"XANDU"
1869,"OGUN"
1870,"FALLON, RIGBY"
1871,"WISDOM, PETER"
1872,"DARKOTH/MAJOR DESMON"
1873,"DR. DOOM CLONE/VICTO"
1874,"DARE, JOHNNY"
1875,"GLAZER, FAST FREDDY"
1876,"EL TORO NEGRO/SERGIO"
1877,"JOYSTICK/JANICE"
1878,"TEXAS TWISTER/DREW D"
1879,"RAINBOW, BECKY"
1880,"JAILBAIT/JESS"
1881,"ROCK/SAMUEL JOHN ROC"
1882,"HOTSHOT/LOUIS"
1883,"OGRESS/"
1884,"SOUL MAN/FATHER JASO"
1885,"OMNIBUS/LT. DALLAS"
1886,"DR. BONG"
1887,"STAINED GLASS SCARLE"
1888,"VANKIN, JONATHAN"
1889,"FLINT, LT."
1890,"BLACK SPECTRE/CARSON"
1891,"MORPHEUS/ROBERT MARK"
1892,"DARKOVER, PROFESSOR "
1893,"QUASAR DOPPELGANGER "
1894,"THOR III DOPPELGANGE"
1895,"ANGEL DOPPELGANGER"
1896,"MARVEL GIRL DOPPELGA"
1897,"MOONDRAGON DOPPELGAN"
1898,"SASQUATCH DOPPELGANG"
1899,"STORM DOPPELGANGER I"
1900,"HULK DOPPELGANGER II"
1901,"SCARLET WITCH DOPPEL"
1902,"CAPTAIN AMERICA DOPP"
1903,"COLOSSUS II DOPPELGA"
1904,"VINDICATOR II DOPPEL"
1905,"INVISIBLE WOMAN DOPP"
1906,"DORREK [SKRULL]"
1907,"COMPUTO"
1908,"DORMA [ATLANTEAN]"
1909,"SETH"
1910,"HAWLEY, PAMELA"
1911,"PINKERTON, PERCIVAL "
1912,"MCGIVENEY, BULL"
1913,"DONYELL"
1914,"LEAP-FROG/VINCENT PA"
1915,"BLACK MARIAH"
1916,"SCIMITAR"
1917,"WHYTE, HARMONY (HARM"
1918,"MONTENEGRO"
1919,"AZIR"
1920,"FAROUK"
1921,"ROYCE, JENNIE"
1922,"TEMPLE, CLAIRE"
1923,"BERNSTEIN, EMMA WEBS"
1924,"WARHAWK II"
1925,"SCARFE, RAFAEL"
1926,"BERNSTEIN, DR. NOAH"
1927,"SABRETOOTH/VICTOR CR"
1928,"PILEDRIVER II/BRIAN "
1929,"YELLOWJACKET II/RITA"
1930,"BULLDOZER/HENRY CAMP"
1931,"FREEMAN, DEREK"
1932,"HERMES [GREEK GOD]"
1933,"TYRAK"
1934,"LIVING MONOLITH/AHME"
1935,"PLASMA/"
1936,"DAVIS, ABBY"
1937,"REEVES, MAJOR"
1938,"BENNETT, DANNY"
1939,"BENNETT, MITCH"
1940,"THREETREES"
1941,"RAVAGE/PROF. GEOFFRE"
1942,"HONDA, DR."
1943,"MARKS, DR. SHIELA"
1944,"SHAW, MILDRED"
1945,"BRUNO"
1946,"COCO"
1947,"GREGORY, TODD"
1948,"MICHAELS, DAWN"
1949,"WOLMAN, GIDEON"
1950,"DRAGO, VALERIE"
1951,"FELDSTADT, DR. HANS"
1952,"LUMPKIN, WILHEMINA B"
1953,"PUNISHER"
1954,"WINGFOOT, WYNONA"
1955,"DORMA II [ATLANTEAN]"
1956,"SHAKTI"
1957,"TECHNARX"
1958,"DIVINITY"
1959,"HIPPOLYTA [GREEK GOD"
1960,"PERSEPHONE"
1961,"CALEDONIA/ALISANDE S"
1962,"MOY, ALYSSA"
1963,"MARVEL GIRL II/VALER"
1964,"RENO, AGENT"
1965,"PUPPY"
1966,"STEM"
1967,"DIAMONDE, YVETTE"
1968,"B'ARR"
1969,"ARLISSE"
1970,"KATAR"
1971,"LARROCA, SALVADORE"
1972,"ASHEMA [CELESTIAL]"
1973,"APOSTATE"
1974,"CLINTON, BILL"
1975,"WETHERELL, MANOLI"
1976,"WEBSTER, NORM"
1977,"LEE, STAN"
1978,"MASKED MARAUDER/FRAN"
1979,"SUEE, FAH LO"
1980,"LAYLA"
1981,"PRIMAX/JAROMEL"
1982,"RAMROD II"
1983,"RIFKIN, BIFF"
1984,"FOOLKILLER II/GREG S"
1985,"CHANG, DR. PHILLIP"
1986,"SHORR, JACQUELINE"
1987,"MEER, MAX"
1988,"SABRA/RUTH BAT-SERAP"
1989,"RABIN, GRETTA"
1990,"GUNTLY, DAVID"
1991,"GESTALT"
1992,"DORNOVA-BLONSKY, NAD"
1993,"CRAZY EIGHT/LESLIE A"
1994,"CUSSLER, PHILLIP"
1995,"CUSSLER, PHILLIP JR."
1996,"BOONE"
1997,"WILD WHIP"
1998,"SCRIER II/"
1999,"VERMIN/EDWARD WHELAN"
2000,"MEDEA"
2001,"MR. NACHT"
2002,"CHAKRA"
2003,"TRACER"
2004,"WATSON, KEVIN"
2005,"NOCTURNE II/ANGELA C"
2006,"WATSON, PHILIP"
2007,"CAGLIOSTRO, ALESSAND"
2008,"ANTOINETTE, MARIE"
2009,"IMPOSSIBLE WOMAN"
2010,"SHARYD/CONAL"
2011,"SHIPPINSKY, MALIK"
2012,"MEACHUM, JOY"
2013,"DEATH STING/MIRANDA "
2014,"SSS'LETHCOTT"
2015,"CRIME-WAVE/HOLLIS"
2016,"LEIR"
2017,"CABER"
2018,"DAGDA"
2019,"DEMONICUS/DR. DOUGLA"
2020,"SNOW, CHARLIE"
2021,"EIGHTBALL"
2022,"BUTCH"
2023,"DARLA"
2024,"RALF"
2025,"MUSE/SHANNON FITZPAT"
2026,"JOHNSMEYER, JAMES"
2027,"SCOTT, PARIS"
2028,"CARDINALE, CARLOS"
2029,"LIPTON, TRENTON III"
2030,"KARLSON, KAREN"
2031,"LOBO II"
2032,"MCHELE, JEREMY"
2033,"WILSON, DUBOSE"
2034,"HELLER, ERIC"
2035,"PINKWATER, ELLA"
2036,"DICHINSON, RICKY"
2037,"BAZIN, PHILLIPPE"
2038,"BLOODSHED/WYNDELL DI"
2039,"HYPERTRON II/STURDEV"
2040,"HYPERTRON/CHESTER"
2041,"DUVALL, SNAKY"
2042,"MAN-MOUNTAIN MARKO"
2043,"GALVIN, TOMMY"
2044,"ROSE II/SGT. BLUME"
2045,"DEATHWATCH/STEPHAN L"
2046,"KATZENBERG, NICK"
2047,"ROSE III/"
2048,"BLACK, CYRUS"
2049,"YETRIGAR"
2050,"ONSLAUGHT II"
2051,"HYPERSTORM"
2052,"DARK BEAST/HENRY MCC"
2053,"EBONY"
2054,"AHURA"
2055,"HALBERG, DONALD"
2056,"CLOONEY, DR."
2057,"CHANEY, AMANDA"
2058,"CYBERMANCER/DR. SUZI"
2059,"MOONRAKER/SLADE TRUM"
2060,"BOLT II/CHRIS BRADLE"
2061,"FERGUSON, ISABEL"
2062,"IVANOVA, ELENA"
2063,"MAVERICK/CHRISTOPHER"
2064,"PUSHKIN, IVAN"
2065,"SICKLE II/"
2066,"HAMMER IV/"
2067,"MCKENZIE, SCARLETT"
2068,"WILD CHILD/KYLE GIBN"
2069,"TATSU'O"
2070,"FATALE/PAMELA GREENW"
2071,"RANDOM II/MARSHALL E"
2072,"STANACHEK, FREDDIE"
2073,"BEALE, ERIC"
2074,"NEKOBAH, ROMAN"
2075,"FUNARO, DONNA"
2076,"COPPERHEAD II/"
2077,"JUVAN"
2078,"EGO"
2079,"ZON"
2080,"SUGAR MAN"
2081,"SENTRY III"
2082,"INGOT/"
2083,"GLOUCESTER"
2084,"SCARUM/"
2085,"RAMSHOT/"
2086,"TAUREY, WILLIAM MALC"
2087,"FIELDSTONE/"
2088,"CHADWICK, CHEER"
2089,"CHADWICK, DR. HESPER"
2090,"LOBLOLLY/"
2091,"WATCHFIRE/"
2092,"FIZGIG/"
2093,"HOOPSNAKE/"
2094,"BOMBLAST/"
2095,"HOARFROST/"
2096,"WYSPER/MS. STEWART"
2097,"FIREARM/"
2098,"CRIMSON COWL II/"
2099,"CYCLONE II/PIERRE FR"
2100,"TAKAHAMA, JANE"
2101,"TAKAHAMA, ROBERT"
2102,"BEETLE ROBOT"
2103,"MUTANT MASTER"
2104,"MAN-APE/M'BAKU"
2105,"SHOCKWAVE/LANCASTER "
2106,"HIGGINS, SAMUEL"
2107,"ROGERS, GAYLE"
2108,"SPITZ, BARRY"
2109,"BUCKY II/FRED DAVIS"
2110,"MARTINEZ, ISADORA"
2111,"SILVER SCORPION/ELIS"
2112,"NUKLO/ROBERT FRANK J"
2113,"CHENEY, LILA"
2114,"JORNICK"
2115,"MAA-GOR"
2116,"OSAMA"
2117,"AYALA, FILIPPO"
2118,"CONTROLLER/BASIL SAN"
2119,"SALOME"
2120,"SISTER NIL"
2121,"NOBLE"
2122,"VOICE"
2123,"MCDOWELL, SCOTTY"
2124,"WALSH, CAPT. ALEXAND"
2125,"DANSEN MACABRE"
2126,"COWEN, BUCK"
2127,"TATTERDEMALION/"
2128,"MR. FEAR IV/ALAN FAG"
2129,"MOONDARK"
2130,"KILLER SHRIKE/SIMON "
2131,"IRONWOOD, CISSY"
2132,"MODULAR MAN/STEPHEN "
2133,"NAZE"
2134,"SHARD"
2135,"HAVEN/RADHA DASTOOR"
2136,"RAWHIDE KID"
2137,"KID COLT"
2138,"ASH, BRANDY"
2139,"BROKEN MAN"
2140,"MR. SCRATCH"
2141,"QABIRI"
2142,"MARCHALLA"
2143,"URCHALLA"
2144,"MARCHALLA II"
2145,"FORGE | EARTH 998"
2146,"BEYNON, DR. BRADLEY"
2147,"TORGO"
2148,"BEREET"
2149,"DARK CRAWLER"
2150,"NIGHT FLYER"
2151,"SHOOTING STAR"
2152,"NIGHT RIDER III/HAMI"
2153,"BANSHEE II"
2154,"LANDSLIDE"
2155,"VON RICHTOFEN, LT. M"
2156,"GNUCCI, MA"
2157,"CORSAIR"
2158,"O'HOOLIHAN, SERGIUS"
2159,"DRAKE, FRANKLIN"
2160,"HARKER, QUINCY"
2161,"MOLE"
2162,"JONES, CHARLOTTE"
2163,"TANAKA, OPAL"
2164,"PHOENIX II"
2165,"CREEP/"
2166,"MONGRAIN, ALISON"
2167,"DESTINY/PAUL DESTINE"
2168,"IKTHON"
2169,"BADALAMENTE, JESUS"
2170,"CONOVER, ALYSSA"
2171,"MR. FX/"
2172,"COOPER, WHITNEY III"
2173,"CROSS, HAROLD"
2174,"LULLABY/FELICITY HOP"
2175,"PEREZ, DET. CECILIA"
2176,"SMITH, COL. TOLLIVER"
2177,"LOVEJOY, FRANKLIN"
2178,"CRIMEWAVE/"
2179,"SHERIDAN, FLORENCE"
2180,"MISSING LINK II/RAY "
2181,"MASTER LINK/WILLIS H"
2182,"SHERIDAN, WILLIAM"
2183,"UPLINK/HECTOR FUENTE"
2184,"WEAK LINK/ERNIE MILL"
2185,"BOOKWORM/NELSON GRUB"
2186,"HUDDLESTON, PROF."
2187,"8-BALL/"
2188,"EPSTEIN, MRS."
2189,"BAYLOR, FRANK"
2190,"MCMURRAY, YVONNE"
2191,"EPSTEIN, MORRIS"
2192,"FOOLKILLER III/KURT "
2193,"MOODY, RUNYAN"
2194,"WHITMAN, PATRICIA"
2195,"SINGER, MERLE"
2196,"MENDOSA, EMILIO"
2197,"CAT MAN III/"
2198,"APE MAN II/ROY MCVEY"
2199,"BIRD MAN III/"
2200,"DUSK"
2201,"SHOC/NEIL AIKEN"
2202,"CHI-CHEE"
2203,"SCENE STEALER"
2204,"MAINSPRING"
2205,"HOPE"
2206,"PSIREN"
2207,"DOUGHBOY"
2208,"CHAKRA II"
2209,"NOM"
2210,"PENDRAGON, ARTHUR"
2211,"MERLIN"
2212,"FIN FANG FOOM/MIDGAR"
2213,"SAPPER"
2214,"WAR MACHINE II/PARNE"
2215,"JACOBS, GLENDA"
2216,"MADAME MENACE/SUNSET"
2217,"DIXON, GENERAL"
2218,"GOLDEN-BLADE"
2219,"RAMPAGE/STUART CLARK"
2220,"NAPIER, RAMONA DR."
2221,"DONLEAVY, HANNAH"
2222,"YUAN, ANNIE"
2223,"GRAY, CHARLES"
2224,"YUAN, BILLY"
2225,"YEAGER, CALLIE"
2226,"GALLAGHER, BOB"
2227,"VOSTOK"
2228,"FANTASMA"
2229,"MADAME MASQUE IV"
2230,"SIBERCAT/"
2231,"POWERSURGE/ILLARION "
2232,"RED GUARDIAN V"
2233,"BURKE, THERESA TRACY"
2234,"PLEXICO, DET."
2235,"PROFESSOR GIBBON/"
2236,"BOMBSHELL/"
2237,"ODDBALL/ELTON HEALEY"
2238,"CROSSFIRE"
2239,"MANTIS/? BRANDT"
2240,"PHANTOM RIDER II/HAM"
2241,"DELPHIS, SIR"
2242,"STRYKER, WILLIS"
2243,"VERMIN, LADY"
2244,"EXODUS/BENNET DUPARI"
2245,"BUCHOVITZ, STANLEY &"
2246,"GATOR, LORD"
2247,"RAM, SIR"
2248,"TYGER, LORD"
2249,"BOVA"
2250,"URSULA, LADY"
2251,"WHITE TIGER II/"
2252,"GARGOUILLE/"
2253,"DRAKE, MALCOLM"
2254,"MALEKITH/MALCOLM KEI"
2255,"BEHEMOTH"
2256,"MASTER/ESHU"
2257,"DEMI-GOD"
2258,"SHE-CAT"
2259,"X-RAY"
2260,"IRONCLAD"
2261,"STINGER IV"
2262,"VECTOR"
2263,"VAPOR"
2264,"DRAGONFIST"
2265,"KNIGHT ERRANT II"
2266,"AMAZON"
2267,"SWORDSMAN II/COTATI"
2268,"HESSLER, WOLFGANG"
2269,"CARDINAL/CLEMDENON"
2270,"WIDDOWS, SGT."
2271,"CHANCE II/NICHOLAS P"
2272,"THUNDRA"
2273,"BRUTE/REED RICHARDS "
2274,"CONWAY, GERRY"
2275,"VERPOORTEN, JOHN"
2276,"KIRBY, JACK"
2277,"WOLFMAN, MARV"
2278,"PEREZ, GEORGE"
2279,"CAPTAIN ULTRA/GRIFFI"
2280,"GORR"
2281,"CRAWFORD, GEN."
2282,"ST. LAWRENCE, COL. C"
2283,"ARMAGEDDON"
2284,"CLINTON, CHELSEA"
2285,"ROGERS, W.T."
2286,"MAESTRO"
2287,"FLINN, LANCELOT LANC"
2288,"TRAUMA"
2289,"SPAR, DR. KATHERINE "
2290,"DEANGELO, DEVLIN"
2291,"RANSOME, DR. SUSAN"
2292,"VOLCANA/MARSHA ROSEN"
2293,"ARMS MERCHANT/ANDREA"
2294,"FLYING TIGER"
2295,"INDIUM"
2296,"CADMIUM"
2297,"IRON"
2298,"DISPROSIUM"
2299,"ARSENIC"
2300,"COBALT"
2301,"ERBIUM"
2302,"BARIUM"
2303,"THALLIUM"
2304,"SODIUM"
2305,"HAFNIUM"
2306,"CARBON"
2307,"PHOSPHORUS"
2308,"ZIRCONIUM"
2309,"SCANDIUM"
2310,"CHLORINE"
2311,"COPPER"
2312,"EUROPIUM"
2313,"CHROMIUM"
2314,"NICKEL"
2315,"TUNGSTEN"
2316,"HELIUM"
2317,"BROMINE"
2318,"BERYLLIUM"
2319,"VANADIUM"
2320,"MAGNESIUM"
2321,"MERCURY II"
2322,"KHANDRUVITCH, DR. VA"
2323,"GROWING MAN"
2324,"HAMILTON, JEROME"
2325,"ZOTA, CARLO"
2326,"DAMIAN, DR. DANIEL"
2327,"GROSS, CLIFFORD"
2328,"SANTINI, DR. JOSE"
2329,"TIWAZ"
2330,"HILDY [ASGARDIAN]"
2331,"EILIF DRAGONSLAYER"
2332,"MEGATAK"
2333,"SPRITE"
2334,"RAVONNA LEXUS RENSLA"
2335,"HANGMAN"
2336,"MAGNUS"
2337,"WHIPLASH II/"
2338,"BLOODLUST"
2339,"CRITICAL MASS"
2340,"ELITE/"
2341,"BUMPO, MR."
2342,"MR. PAYBACK/"
2343,"HOLY/FATHER HECTOR R"
2344,"DEZOAN, JOHN"
2345,"FIN/PETER NOBLE"
2346,"BULL"
2347,"ETUBAN"
2348,"MOON KNIGHT DOPPELGA"
2349,"GREEN, LILA"
2350,"WILDPRIDE/KYLLIAN"
2351,"TERMINUS"
2352,"DEADEYE/"
2353,"IMPACT/"
2354,"SOUNDBYTE/"
2355,"METALSLASH/"
2356,"BOUDREAUX, BELLA DON"
2357,"WANG, VICTORIA VICKY"
2358,"RHAPSODY/RACHEL ARGO"
2359,"CYBER"
2360,"DAHN, FARNOQ"
2361,"ANDERSON, CHIEF MAGI"
2362,"DELGADO"
2363,"CHROME/"
2364,"TSURAYABA, MATSUO"
2365,"ERIC THE RED [SHI'AR"
2366,"RICOCHET/SEN. STEVEN"
2367,"CHALKER, PROF. VIC"
2368,"RAMROD III/"
2369,"MEEK"
2370,"CORNELIUS, DR."
2371,"STRUCKER, ANDREA"
2372,"OMEGA RED/ARKADY ROS"
2373,"STRUCKER, ANDREAS"
2374,"BIRDY"
2375,"LEGION II/DAVID HALL"
2376,"SAJA"
2377,"ARABIAN KNIGHT/ABDUL"
2378,"SAVANNAH, LOU-ANN"
2379,"ZURAS"
2380,"CAT MAN/HORGAN"
2381,"BIRD MAN/HENRY HAWK"
2382,"RALEIGH, RICHARD"
2383,"LINCOLN, WILLIAM WIL"
2384,"DIAMOND LIL/LILLIAN "
2385,"COURTNEY, DELPHINE"
2386,"BATWING/"
2387,"AVRIL, SALLY"
2388,"SCORCHER/"
2389,"PINK PEARL/"
2390,"GUARDIAN V/JAMES MAC"
2391,"WEAPON X III"
2392,"GHOST GIRL II/LILLI"
2393,"MANBOT/BERNIE LACHEN"
2394,"GENTRY"
2395,"GUARDIAN/JAMES MACDO"
2396,"RADIUS/JARED CORBO"
2397,"HUXLEY, DR. HORATIO"
2398,"FLEX/ADRIAN CORBO"
2399,"MURMUR II/ARLETTE TR"
2400,"FOX, PHIL"
2401,"LEVIATHAN"
2402,"DIAMONDBACK"
2403,"KALE, JENNIFER"
2404,"DAKIMH THE ENCHANTER"
2405,"WALRUS"
2406,"GROSS, IRA"
2407,"PATILIO, MARIE"
2408,"AUGUST PERSONAGE IN "
2409,"MEACHUM, HAROLD"
2410,"NINJA/"
2411,"LEI KUNG, THE THUNDE"
2412,"CLAYBORNE, REGINA"
2413,"ATOM-SMASHER/"
2414,"BELL, HERBERT"
2415,"WEST, DALE"
2416,"PROTECTOR III/"
2417,"CONNORS, BILLY"
2418,"LIZARD II"
2419,"CONNORS, MARTHA"
2420,"DAKINI"
2421,"FISHMAN, DR. JONATHA"
2422,"ROWEN, MIKE"
2423,"ROWEN, CARL"
2424,"FALLON, MEG"
2425,"MR. SINISTER | AOA"
2426,"MASTER MAN/WILHELM L"
2427,"BROWN, MINDY MCPHERS"
2428,"STACY, NANCY"
2429,"THRENODY"
2430,"DREADNAUGHT"
2431,"ALEXANDER, CARRIE"
2432,"MARRS, DESMOND"
2433,"RAYMOND, ANN"
2434,"HEADHUNTER/"
2435,"ALEXANDER, CALEB"
2436,"KRAUS, DR. FREIDERIC"
2437,"MARRS(-PAYNE), PHOEB"
2438,"SLUJ"
2439,"MEACHUM, WARD"
2440,"WARRIOR WOMAN/JULIA "
2441,"SANDSTORM/"
2442,"TORG"
2443,"STARSHINE/LANDRA"
2444,"TERMINATOR"
2445,"TUMBLER/JOHN ROBERT "
2446,"BOND"
2447,"CANDRA"
2448,"KARIMA"
2449,"JAMIL"
2450,"MOUNTJOY"
2451,"BANTAM/"
2452,"TERROR/LASLO PEVELY"
2453,"BLAZING SKULL/MARK T"
2454,"YMIR"
2455,"WOLVERINE | MUTANT X"
2456,"GAMBIT | MUTANT X-VE"
2457,"SABRETOOTH | MUTANT "
2458,"WILD CHILD | MUTANT "
2459,"GREY, JEAN | MUTANT "
2460,"ICE-MAN | MUTANT X-V"
2461,"YASHIDA, MARIKO | MU"
2462,"BRUTE | MUTANT X-VER"
2463,"CAPTAIN AMERICA | MU"
2464,"BLOODSTORM | MUTANT "
2465,"HUDSON, JAMES | MUTA"
2466,"EL TORO ROJO"
2467,"DOMO"
2468,"EL VAMPIRO"
2469,"MERCURY"
2470,"DAMIAN, MARGO"
2471,"KARKAS [DEVIANT]"
2472,"AJAK/TECUMOTZIN [ETE"
2473,"ATHENA [GREEK GOD]"
2474,"AGINAR"
2475,"FAMINE | MUTANT X-VE"
2476,"ELEKTRA | MUTANT X-V"
2477,"MAGNETO | MUTANT X-V"
2478,"APOCALYPSE | MUTANT "
2479,"WAR/ABRAHAM LINCOLN "
2480,"FALLEN | MUTANT X-VE"
2481,"PESTILENCE | MUTANT "
2482,"SUMMERS, SCOTT III |"
2483,"MR. SINISTER | MUTAN"
2484,"PROFESSOR X | MUTANT"
2485,"X-MAN | MUTANT X-VER"
2486,"RAVEN | MUTANT X-VER"
2487,"DRACULA | MUTANT X-V"
2488,"HUSK/PAIGE GUTHRIE |"
2489,"CEREBRO | MUTANT-X V"
2490,"GYRICH, HENRY PETER "
2491,"CANNONBALL/SAM GUTHR"
2492,"DAGGER/TANDY BOWEN |"
2493,"HAVOK | MUTANT X-VER"
2494,"O'BREEN, GLORIANNA"
2495,"RAZOR WIRE/"
2496,"LIGHTNING FIST"
2497,"MS. FORTUNE/"
2498,"OGRE II"
2499,"MASTER MONARCH/"
2500,"MARTS, MR."
2501,"SQUID/DONNY CALLAHAN"
2502,"YELLOW CLAW/TZING JA"
2503,"IVORY/"
2504,"BATTERY/"
2505,"KNOCKABOUT/"
2506,"PSI-BORG/"
2507,"VIOLENCE/"
2508,"SMOKESCREAM/"
2509,"OVERRIDER/"
2510,"ASSAULT/"
2511,"ANGAR THE SCREAMER/D"
2512,"HARDERMAN, QUENTIN"
2513,"JEKUAKKEKT"
2514,"TIKUAK"
2515,"KEKA' AKELUAK"
2516,"JIKEKT"
2517,"L'KLEKK'TAK"
2518,"FLATMAN"
2519,"SIMMONS, RANDALL"
2520,"MR. IMMORTAL"
2521,"TANNER, ARCHIE"
2522,"HANRAHY, JIM"
2523,"DOORMAN"
2524,"BIG BERTHA/ASHLEY CR"
2525,"DINAH-SOAR"
2526,"DIRKSON, GUS"
2527,"JOSTEN, CARL"
2528,"WING, PROFESSOR"
2529,"RAND, HEATHER DUNCAN"
2530,"STEEL SERPENT"
2531,"BLIND AL/ALTHEA"
2532,"WEASEL/JACK HAMMER"
2533,"DEUCE"
2534,"EXPEDITER II/ZOE CUL"
2535,"LEQUARRE, GERRY"
2536,"T-RAY/WADE WILSON"
2537,"MONTGOMERY"
2538,"DUBOIS, NOAH"
2539,"OVERBOSS DIXON"
2540,"AJAX II"
2541,"PATCH II"
2542,"TENG, NIKKI"
2543,"FENWAY"
2544,"C.F."
